epoch,validity,latitude,longitude,Heading,#SVs,Speed (MPH),epoch2,lat_dec,long_dec
1685299639991,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:19.991,XX,XX
1685299640958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:20.958,XX,XX
1685299641958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:21.958,XX,XX
1685299643024,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:23.024,XX,XX
1685299643958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:23.958,XX,XX
1685299644958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:24.958,XX,XX
1685299646025,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:26.025,XX,XX
1685299646958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:26.958,XX,XX
1685299647958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:27.958,XX,XX
1685299649024,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:29.024,XX,XX
1685299649958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:29.958,XX,XX
1685299650958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:30.958,XX,XX
1685299652025,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:32.025,XX,XX
1685299652958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:32.958,XX,XX
1685299653958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:33.958,XX,XX
1685299655024,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:35.024,XX,XX
1685299655958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:35.958,XX,XX
1685299656958,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:36.958,XX,XX
1685299658025,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:38.025,XX,XX
1685299658959,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:38.959,XX,XX
1685299659959,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:39.959,XX,XX
1685299661026,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:41.026,XX,XX
1685299661959,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:41.959,XX,XX
1685299662959,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:47:42.959,XX,XX
1685299664026,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:44.026,XX,XX
1685299664959,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:44.959,XX,XX
1685299665959,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:45.959,XX,XX
1685299667026,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:47.026,XX,XX
1685299667959,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:47.959,XX,XX
1685299668959,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:48.959,XX,XX
1685299670026,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:50.026,XX,XX
1685299670959,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:50.959,XX,XX
1685299671959,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:51.959,XX,XX
1685299673026,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:53.026,XX,XX
1685299673959,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:53.959,XX,XX
1685299674960,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:47:54.960,XX,XX
1685299676060,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:47:56.060,XX,XX
1685299676961,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:47:56.961,XX,XX
1685299677961,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:47:57.961,XX,XX
1685299679060,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:47:59.060,XX,XX
1685299679960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:47:59.960,XX,XX
1685299680960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:00.960,XX,XX
1685299682060,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:02.060,XX,XX
1685299682960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:02.960,XX,XX
1685299683960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:03.960,XX,XX
1685299685060,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:05.060,XX,XX
1685299685960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:05.960,XX,XX
1685299686960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:06.960,XX,XX
1685299688060,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:08.060,XX,XX
1685299688960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:08.960,XX,XX
1685299689960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:09.960,XX,XX
1685299691062,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:11.062,XX,XX
1685299691961,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:11.961,XX,XX
1685299692960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:12.960,XX,XX
1685299694060,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:14.060,XX,XX
1685299694960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:14.960,XX,XX
1685299695960,V,0.0,0.0,0.0,5,0.0,2023-05-28 18:48:15.960,XX,XX
